country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
india,maharashtra,mumbai,"bandra kurla complex, mumbai - mpcb",2026-06-23 11:00:00,19.065931,72.862131,co,44.0,46.0,45.0
india,maharashtra,mumbai,"borivali east, mumbai - iitm",2026-06-23 11:00:00,19.23241,72.86895,pm10,11.0,43.0,28.0
india,maharashtra,nashik,"gangapur road, nashik - mpcb",2026-06-23 11:00:00,20.0073285,73.7762427,nh3,3.0,3.0,3.0
india,maharashtra,nashik,"gangapur road, nashik - mpcb",2026-06-23 11:00:00,20.0073285,73.7762427,so2,1.0,7.0,4.0
india,maharashtra,nashik,"hirawadi, nashik - mpcb",2026-06-23 11:00:00,20.021503,73.813844,ozone,8.0,25.0,14.0
india,maharashtra,nashik,"midc ambad, nashik - mpcb",2026-06-23 11:00:00,19.95022,73.73148,nh3,3.0,4.0,4.0
india,maharashtra,navi mumbai,"kopripada-vashi, navi mumbai - mpcb",2026-06-23 11:00:00,19.090337,73.014232,so2,12.0,13.0,13.0
india,maharashtra,navi mumbai,"nerul, navi mumbai - mpcb",2026-06-23 11:00:00,19.008751,73.01662,pm2.5,1.0,15.0,7.0
india,maharashtra,navi mumbai,"sanpada, navi mumbai - mpcb",2026-06-23 11:00:00,19.0575752,73.0151367,nh3,1.0,4.0,2.0
india,maharashtra,navi mumbai,"sanpada, navi mumbai - mpcb",2026-06-23 11:00:00,19.0575752,73.0151367,so2,6.0,6.0,6.0
india,maharashtra,navi mumbai,"sanpada, navi mumbai - mpcb",2026-06-23 11:00:00,19.0575752,73.0151367,co,10.0,30.0,17.0
india,maharashtra,navi mumbai,"tondare-taloja, navi mumbai - mpcb",2026-06-23 11:00:00,19.063,73.1209,pm2.5,19.0,56.0,30.0
india,maharashtra,parbhani,"masoom colony, parbhani - mpcb",2026-06-23 11:00:00,19.265594,76.761463,pm2.5,7.0,26.0,14.0
india,maharashtra,parbhani,"masoom colony, parbhani - mpcb",2026-06-23 11:00:00,19.265594,76.761463,pm10,10.0,38.0,20.0
india,maharashtra,mumbai,"khindipada-bhandup west, mumbai - iitm",2026-06-23 11:00:00,19.1653323,72.922099,so2,6.0,22.0,13.0
india,maharashtra,mumbai,"kurla, mumbai - mpcb",2026-06-23 11:00:00,19.0863,72.8888,nh3,2.0,2.0,2.0
india,maharashtra,mumbai,"kurla, mumbai - mpcb",2026-06-23 11:00:00,19.0863,72.8888,so2,29.0,29.0,29.0
india,maharashtra,mumbai,"malad west, mumbai - iitm",2026-06-23 11:00:00,19.19709,72.82204,pm2.5,6.0,43.0,18.0
india,maharashtra,mumbai,"mazgaon, mumbai - iitm",2026-06-23 11:00:00,18.96702,72.84214,pm2.5,18.0,31.0,22.0
india,maharashtra,mumbai,"mindspace-malad west, mumbai - mpcb",2026-06-23 11:00:00,19.1878657,72.8304069,pm2.5,17.0,18.0,17.0
india,maharashtra,mumbai,"mindspace-malad west, mumbai - mpcb",2026-06-23 11:00:00,19.1878657,72.8304069,no2,12.0,14.0,13.0
india,maharashtra,mumbai,"mulund west, mumbai - mpcb",2026-06-23 11:00:00,19.175,72.9419,pm2.5,10.0,32.0,16.0
india,maharashtra,mumbai,"navy nagar-colaba, mumbai - iitm",2026-06-23 11:00:00,18.897756,72.81332,no2,55.0,78.0,61.0
india,maharashtra,mumbai,"sewri, mumbai - bmc",2026-06-23 11:00:00,19.000084,72.85673,co,14.0,30.0,19.0
india,maharashtra,mumbai,"shivaji nagar, mumbai - bmc",2026-06-23 11:00:00,19.060498,72.923356,so2,1.0,20.0,13.0
india,maharashtra,pune,"hadapsar, pune - iitm",2026-06-23 11:00:00,18.501793,73.927532,ozone,8.0,30.0,15.0
india,maharashtra,pune,"katraj dairy, pune - mpcb",2026-06-23 11:00:00,18.45445,73.854155,pm2.5,8.0,23.0,14.0
india,maharashtra,pune,"katraj dairy, pune - mpcb",2026-06-23 11:00:00,18.45445,73.854155,co,2.0,36.0,5.0
india,maharashtra,pune,"mhada colony, pune - iitm",2026-06-23 11:00:00,18.57304,73.927715,pm2.5,5.0,26.0,16.0
india,maharashtra,pune,"revenue colony-shivajinagar, pune - iitm",2026-06-23 11:00:00,18.530085,73.849598,so2,8.0,29.0,15.0
india,maharashtra,pune,"savitribai phule pune university, pune - mpcb",2026-06-23 11:00:00,18.547056,73.826908,co,27.0,32.0,29.0
india,maharashtra,solapur,"ratandeep housing society, solapur - mpcb",2026-06-23 11:00:00,17.65439,75.90649,pm2.5,16.0,47.0,24.0
india,maharashtra,solapur,"ratandeep housing society, solapur - mpcb",2026-06-23 11:00:00,17.65439,75.90649,nh3,2.0,6.0,4.0
india,maharashtra,solapur,"ratandeep housing society, solapur - mpcb",2026-06-23 11:00:00,17.65439,75.90649,co,4.0,30.0,11.0
india,maharashtra,thane,"kasarvadavali, thane - mpcb",2026-06-23 11:00:00,19.26777,72.97182,so2,1.0,2.0,2.0
india,maharashtra,thane,"kasarvadavali, thane - mpcb",2026-06-23 11:00:00,19.26777,72.97182,co,4.0,22.0,14.0
india,maharashtra,mumbai,"siddharth nagar-worli, mumbai - iitm",2026-06-23 11:00:00,19.000083,72.813993,pm10,26.0,50.0,35.0
india,maharashtra,mumbai,"worli, mumbai -mpcb",2026-06-23 11:00:00,18.994218,72.8158167,ozone,6.0,21.0,12.0
india,maharashtra,nagpur,"mahal, nagpur - mpcb",2026-06-23 11:00:00,21.14472,79.107595,pm10,15.0,94.0,53.0
india,maharashtra,nagpur,"mahal, nagpur - mpcb",2026-06-23 11:00:00,21.14472,79.107595,ozone,15.0,68.0,21.0
india,maharashtra,nagpur,"opp gpo civil lines, nagpur - mpcb",2026-06-23 11:00:00,21.152875,79.0517531,nh3,5.0,5.0,5.0
india,maharashtra,nanded,"sneh nagar, nanded - mpcb",2026-06-23 11:00:00,19.173852,77.296291,pm10,7.0,36.0,24.0
india,maharashtra,nanded,"sneh nagar, nanded - mpcb",2026-06-23 11:00:00,19.173852,77.296291,so2,11.0,13.0,12.0
india,maharashtra,nanded,"sneh nagar, nanded - mpcb",2026-06-23 11:00:00,19.173852,77.296291,co,19.0,27.0,22.0
india,maharashtra,nashik,"gangapur road, nashik - mpcb",2026-06-23 11:00:00,20.0073285,73.7762427,no2,5.0,5.0,5.0
india,maharashtra,mumbai,"chakala-andheri east, mumbai - iitm",2026-06-23 11:00:00,19.11074,72.86084,nh3,5.0,8.0,6.0
india,maharashtra,mumbai,"chakala-andheri east, mumbai - iitm",2026-06-23 11:00:00,19.11074,72.86084,so2,4.0,21.0,15.0
india,maharashtra,mumbai,"deonar, mumbai - iitm",2026-06-23 11:00:00,19.04946,72.923,pm2.5,14.0,41.0,22.0
india,maharashtra,mumbai,"deonar, mumbai - iitm",2026-06-23 11:00:00,19.04946,72.923,no2,6.0,17.0,10.0
india,maharashtra,mumbai,"deonar, mumbai - iitm",2026-06-23 11:00:00,19.04946,72.923,nh3,7.0,8.0,8.0
india,maharashtra,mumbai,"deonar, mumbai - iitm",2026-06-23 11:00:00,19.04946,72.923,so2,8.0,9.0,8.0
india,maharashtra,mumbai,"deonar, mumbai - iitm",2026-06-23 11:00:00,19.04946,72.923,ozone,1.0,18.0,3.0
india,maharashtra,mumbai,"ghatkopar, mumbai - bmc",2026-06-23 11:00:00,19.083694,72.920967,no2,4.0,44.0,25.0
india,maharashtra,mumbai,"ghatkopar, mumbai - bmc",2026-06-23 11:00:00,19.083694,72.920967,co,20.0,46.0,33.0
india,maharashtra,mumbai,"ghatkopar, mumbai - bmc",2026-06-23 11:00:00,19.083694,72.920967,ozone,19.0,28.0,21.0
india,maharashtra,pimpri-chinchwad,"bhosari,pimpri-chinchwad - iitm",2026-06-23 11:00:00,18.640051,73.848956,ozone,9.0,21.0,14.0
india,maharashtra,pimpri-chinchwad,"gavalinagar, pimpri chinchwad - mpcb",2026-06-23 11:00:00,18.63673,73.82487,pm2.5,7.0,28.0,22.0
india,maharashtra,pimpri-chinchwad,"gavalinagar, pimpri chinchwad - mpcb",2026-06-23 11:00:00,18.63673,73.82487,so2,1.0,2.0,1.0
india,maharashtra,pimpri-chinchwad,"park street wakad, pimpri chinchwad - mpcb",2026-06-23 11:00:00,18.59051,73.77946,ozone,17.0,35.0,22.0
india,maharashtra,pimpri-chinchwad,"savta mali nagar, pimpri-chinchwad - iitm",2026-06-23 11:00:00,18.614767,73.799516,ozone,3.0,23.0,13.0
india,maharashtra,pimpri-chinchwad,"transport nagar-nigdi, pimpri-chinchwad- iitm",2026-06-23 11:00:00,18.664282,73.763966,no2,15.0,23.0,18.0
india,maharashtra,pune,"dhankawadi, pune - iitm",2026-06-23 11:00:00,18.459883,73.852193,ozone,1.0,8.0,3.0
india,maharashtra,ulhasnagar,"sidhi vinayak nagar, ulhasnagar - mpcb",2026-06-23 11:00:00,19.235581,73.159121,pm2.5,24.0,56.0,40.0
india,maharashtra,ulhasnagar,"sidhi vinayak nagar, ulhasnagar - mpcb",2026-06-23 11:00:00,19.235581,73.159121,nh3,3.0,7.0,5.0
india,maharashtra,ulhasnagar,"sidhi vinayak nagar, ulhasnagar - mpcb",2026-06-23 11:00:00,19.235581,73.159121,ozone,7.0,68.0,16.0
india,maharashtra,ulhasnagar,"vithalwadi, ulhasnagar - mpcb",2026-06-23 11:00:00,19.2307571,73.155192,pm2.5,3.0,15.0,9.0
