country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Rajasthan,Bundi,"New Colony, Bundi - RSPCB","23-06-2026 11:00:00",25.435774,75.644272,OZONE,8,56,26
India,Rajasthan,Chittorgarh,"Shastri Nagar, Chittorgarh - RSPCB","23-06-2026 11:00:00",24.892047,74.623527,PM2.5,30,75,53
India,Rajasthan,Chittorgarh,"Shastri Nagar, Chittorgarh - RSPCB","23-06-2026 11:00:00",24.892047,74.623527,CO,8,26,22
India,Rajasthan,Chittorgarh,"Shastri Nagar, Chittorgarh - RSPCB","23-06-2026 11:00:00",24.892047,74.623527,OZONE,29,91,41
India,Rajasthan,Churu,"Subash Chowk, Churu - RSPCB","23-06-2026 11:00:00",28.296139,74.961696,OZONE,27,97,34
India,Rajasthan,Dausa,"Khatikan Mohalla, Dausa - RSPCB","23-06-2026 11:00:00",26.895552,76.334753,PM10,97,347,134
India,Rajasthan,Dausa,"Khatikan Mohalla, Dausa - RSPCB","23-06-2026 11:00:00",26.895552,76.334753,NH3,6,13,11
India,Rajasthan,Dausa,"Khatikan Mohalla, Dausa - RSPCB","23-06-2026 11:00:00",26.895552,76.334753,SO2,1,3,1
India,Rajasthan,Dausa,"Khatikan Mohalla, Dausa - RSPCB","23-06-2026 11:00:00",26.895552,76.334753,CO,24,84,39
India,Rajasthan,Dholpur,"Raja Ganj, Dholpur - RSPCB","23-06-2026 11:00:00",26.699557,77.898881,PM10,62,136,90
India,Rajasthan,Dungarpur,"Bhoiwada, Dungarpur - RSPCB","23-06-2026 11:00:00",23.837789,73.714926,SO2,3,7,6
India,Rajasthan,Hanumangarh,"Housing Board, Hanumangarh - RSPCB","23-06-2026 11:00:00",29.610750,74.283608,NO2,2,18,9
India,Rajasthan,Hanumangarh,"Housing Board, Hanumangarh - RSPCB","23-06-2026 11:00:00",29.610750,74.283608,NH3,3,7,5
India,Rajasthan,Hanumangarh,"Housing Board, Hanumangarh - RSPCB","23-06-2026 11:00:00",29.610750,74.283608,SO2,1,7,3
India,Rajasthan,Hanumangarh,"Housing Board, Hanumangarh - RSPCB","23-06-2026 11:00:00",29.610750,74.283608,CO,12,52,20
India,Rajasthan,Jaipur,"Adarsh Nagar, Jaipur - RSPCB","23-06-2026 11:00:00",26.902909,75.836858,NO2,6,39,15
India,Rajasthan,Jaipur,"Adarsh Nagar, Jaipur - RSPCB","23-06-2026 11:00:00",26.902909,75.836858,SO2,5,73,22
India,Rajasthan,Jaipur,"Mansarovar Sector-12, Jaipur - RSPCB","23-06-2026 11:00:00",26.843698,75.766894,NO2,7,90,35
India,Odisha,Tensa,"Barsua Iron Ore Mines, Tensa - OSPCB","23-06-2026 11:00:00",21.869985,85.167016,OZONE,5,10,6
India,Puducherry,Puducherry,"Jawahar Nagar, Puducherry - PPCC","23-06-2026 11:00:00",11.9309,79.8027,SO2,5,13,9
India,Punjab,Amritsar,"Golden Temple, Amritsar - PPCB","23-06-2026 11:00:00",31.620000,74.876512,NH3,7,7,7
India,Punjab,Bathinda,"Hardev Nagar, Bathinda - PPCB","23-06-2026 11:00:00",30.233011,74.907758,SO2,5,134,94
India,Punjab,Bathinda,"Hardev Nagar, Bathinda - PPCB","23-06-2026 11:00:00",30.233011,74.907758,CO,44,80,76
India,Punjab,Jalandhar,"Civil Line, Jalandhar - PPCB","23-06-2026 11:00:00",31.321907,75.578914,NH3,5,6,5
India,Punjab,Jalandhar,"Civil Line, Jalandhar - PPCB","23-06-2026 11:00:00",31.321907,75.578914,SO2,21,23,22
India,Punjab,Khanna,"Kalal Majra, Khanna - PPCB","23-06-2026 11:00:00","30.736056 ",76.209694,CO,50,57,52
India,Punjab,Ludhiana,"Punjab Agricultural University, Ludhiana - PPCB","23-06-2026 11:00:00",30.9028,75.8086,CO,10,42,32
India,Punjab,"Mandi Gobindgarh","RIMT University, Mandi Gobindgarh - PPCB","23-06-2026 11:00:00",30.649961,76.331442,PM10,48,101,76
India,Punjab,Patiala,"Model Town, Patiala - PPCB","23-06-2026 11:00:00",30.349388,76.366642,PM10,42,110,77
India,Punjab,Patiala,"Model Town, Patiala - PPCB","23-06-2026 11:00:00",30.349388,76.366642,NH3,6,7,6
India,Punjab,Rupnagar,"Ratanpura, Rupnagar - Ambuja Cements","23-06-2026 11:00:00",31.0325454,76.5623046,PM10,19,177,43
India,Punjab,Rupnagar,"Ratanpura, Rupnagar - Ambuja Cements","23-06-2026 11:00:00",31.0325454,76.5623046,SO2,4,15,7
India,Rajasthan,Ajmer,"Civil Lines,  Ajmer - RSPCB","23-06-2026 11:00:00",26.470859,74.646594,PM10,78,116,91
India,Rajasthan,Ajmer,"Civil Lines,  Ajmer - RSPCB","23-06-2026 11:00:00",26.470859,74.646594,NO2,32,46,39
India,Rajasthan,Alwar,"Moti Doongri, Alwar - RSPCB","23-06-2026 11:00:00",27.554793,76.611536,OZONE,5,80,13
India,Rajasthan,Banswara,"Rati Talai, Banswara - RSPCB","23-06-2026 11:00:00",23.555190,74.440010,PM10,41,110,83
India,Rajasthan,Banswara,"Rati Talai, Banswara - RSPCB","23-06-2026 11:00:00",23.555190,74.440010,OZONE,12,59,14
India,Rajasthan,Barmer,"Railway Colony, Barmer - RSPCB","23-06-2026 11:00:00",25.747299,71.393989,PM2.5,8,62,30
India,Rajasthan,Barmer,"Railway Colony, Barmer - RSPCB","23-06-2026 11:00:00",25.747299,71.393989,CO,6,18,8
India,Rajasthan,Bharatpur,"Krishna Nagar, Bharatpur - RSPCB","23-06-2026 11:00:00",27.215415,77.50873,NH3,5,8,6
India,Rajasthan,Bhilwara,"Pratap Nagar, Bhilwara - RSPCB","23-06-2026 11:00:00",25.339605,74.618883,PM10,87,129,104
India,Rajasthan,Bhilwara,"Pratap Nagar, Bhilwara - RSPCB","23-06-2026 11:00:00",25.339605,74.618883,CO,8,24,14
India,Rajasthan,Bikaner,"MM Ground, Bikaner - RSPCB","23-06-2026 11:00:00",28.018792,73.292658,NO2,8,90,23
India,Rajasthan,Bikaner,"MM Ground, Bikaner - RSPCB","23-06-2026 11:00:00",28.018792,73.292658,SO2,2,10,6
India,Rajasthan,Jaipur,"Police Commissionerate, Jaipur - RSPCB","23-06-2026 11:00:00",26.9164092,75.7994901,NH3,9,34,18
India,Rajasthan,Jaipur,"Police Commissionerate, Jaipur - RSPCB","23-06-2026 11:00:00",26.9164092,75.7994901,CO,15,72,41
India,Rajasthan,Jaipur,"Police Commissionerate, Jaipur - RSPCB","23-06-2026 11:00:00",26.9164092,75.7994901,OZONE,15,38,21
India,Rajasthan,Jaipur,"RIICO Sitapura, Jaipur - RSPCB","23-06-2026 11:00:00",26.786682,75.827928,NO2,14,117,45
India,Rajasthan,Jaipur,"Shastri Nagar, Jaipur - RSPCB","23-06-2026 11:00:00",26.9502929,75.730943,PM2.5,NA,NA,NA
India,Rajasthan,Jaipur,"Shastri Nagar, Jaipur - RSPCB","23-06-2026 11:00:00",26.9502929,75.730943,PM10,NA,NA,NA
India,Rajasthan,Jaipur,"Shastri Nagar, Jaipur - RSPCB","23-06-2026 11:00:00",26.9502929,75.730943,NH3,NA,NA,NA
India,Rajasthan,Jaipur,"Shastri Nagar, Jaipur - RSPCB","23-06-2026 11:00:00",26.9502929,75.730943,CO,NA,NA,NA
India,Rajasthan,Jaisalmer,"Sadar Bazar, Jaisalmer - RSPCB","23-06-2026 11:00:00",26.912329,70.909168,NO2,3,12,7
India,Rajasthan,Jaisalmer,"Sadar Bazar, Jaisalmer - RSPCB","23-06-2026 11:00:00",26.912329,70.909168,NH3,4,12,7
India,Rajasthan,Jaisalmer,"Sadar Bazar, Jaisalmer - RSPCB","23-06-2026 11:00:00",26.912329,70.909168,CO,7,15,10
India,Rajasthan,Jalore,"Mudtra Sili, Jalore - RSPCB","23-06-2026 11:00:00",25.344694,72.626208,PM10,70,111,90
India,Rajasthan,Jhalawar,"Rajlaxmi Nagar, Jhalawar - RSPCB","23-06-2026 11:00:00",24.588397,76.172782,NO2,15,58,30
India,Rajasthan,Jhalawar,"Rajlaxmi Nagar, Jhalawar - RSPCB","23-06-2026 11:00:00",24.588397,76.172782,SO2,5,10,7
India,Rajasthan,Jhalawar,"Rajlaxmi Nagar, Jhalawar - RSPCB","23-06-2026 11:00:00",24.588397,76.172782,CO,16,24,23
India,Odisha,Brajrajnagar,"GM Office, Brajrajnagar - OSPCB","23-06-2026 11:00:00",21.8004996,83.8396977,SO2,23,25,24
India,Odisha,Brajrajnagar,"GM Office, Brajrajnagar - OSPCB","23-06-2026 11:00:00",21.8004996,83.8396977,OZONE,42,61,44
India,Odisha,Byasanagar,"Ferro Chrome Colony, Byasanagar - OSPCB","23-06-2026 11:00:00",20.94185,86.11510,NO2,7,64,18
India,Odisha,Byasanagar,"Ferro Chrome Colony, Byasanagar - OSPCB","23-06-2026 11:00:00",20.94185,86.11510,CO,34,103,84
India,Odisha,Cuttack,"CDA Area, Cuttack - OSPCB","23-06-2026 11:00:00","20.48891     ","85.84768     ",OZONE,16,72,24
India,Odisha,Keonjhar,"Jagamohanpur, Keonjhar - OSPCB","23-06-2026 11:00:00",21.643900,85.599355,NH3,2,3,2
India,Odisha,Rairangpur,"Divisional Forest Office, Rairangpur - OSPCB","23-06-2026 11:00:00",22.265816,86.174829,PM2.5,14,69,33
India,Odisha,Rairangpur,"Divisional Forest Office, Rairangpur - OSPCB","23-06-2026 11:00:00",22.265816,86.174829,SO2,6,12,9
India,Odisha,Suakati,"OMC Colony, Suakati - OSPCB","23-06-2026 11:00:00",21.606865,85.510538,NO2,17,18,18
India,Odisha,Suakati,"OMC Colony, Suakati - OSPCB","23-06-2026 11:00:00",21.606865,85.510538,SO2,6,10,8
India,Odisha,Talcher,"Talcher Coalfields,Talcher - OSPCB","23-06-2026 11:00:00",20.9360711,85.1707021,PM2.5,5,313,104
India,Odisha,Talcher,"Talcher Coalfields,Talcher - OSPCB","23-06-2026 11:00:00",20.9360711,85.1707021,PM10,57,168,97
India,Rajasthan,Nagaur,"Karni Colony, Nagaur - RSPCB","23-06-2026 11:00:00",27.213494,73.734444,PM2.5,22,55,34
India,Rajasthan,Nagaur,"Karni Colony, Nagaur - RSPCB","23-06-2026 11:00:00",27.213494,73.734444,NH3,3,6,4
India,Rajasthan,Pratapgarh,"Pragati Nagar, Pratapgarh - RSPCB","23-06-2026 11:00:00",24.041198,74.780702,PM10,34,107,74
India,Rajasthan,Pratapgarh,"Pragati Nagar, Pratapgarh - RSPCB","23-06-2026 11:00:00",24.041198,74.780702,NH3,2,4,3
India,Rajasthan,Pratapgarh,"Pragati Nagar, Pratapgarh - RSPCB","23-06-2026 11:00:00",24.041198,74.780702,SO2,3,6,4
India,Rajasthan,Pratapgarh,"Pragati Nagar, Pratapgarh - RSPCB","23-06-2026 11:00:00",24.041198,74.780702,OZONE,13,75,24
India,Rajasthan,Rajsamand,"Dhoinda, Rajsamand - RSPCB","23-06-2026 11:00:00",25.036360,73.883502,PM10,33,99,54
India,Rajasthan,Sikar,"Radhakishan Pura, Sikar - RSPCB","23-06-2026 11:00:00",27.608912,75.153302,PM2.5,53,92,74
India,Rajasthan,Sikar,"Radhakishan Pura, Sikar - RSPCB","23-06-2026 11:00:00",27.608912,75.153302,NH3,5,11,7
India,Rajasthan,Sirohi,"Vedhaynath Colony, Sirohi - RSPCB","23-06-2026 11:00:00",24.885261,72.857549,NO2,5,20,10
India,Rajasthan,"Sri Ganganagar","Old City, Sri Ganganagar - RSPCB","23-06-2026 11:00:00",29.931624,73.864511,PM2.5,30,207,60
India,Rajasthan,"Sri Ganganagar","Old City, Sri Ganganagar - RSPCB","23-06-2026 11:00:00",29.931624,73.864511,PM10,50,236,123
India,Rajasthan,"Sri Ganganagar","Old City, Sri Ganganagar - RSPCB","23-06-2026 11:00:00",29.931624,73.864511,SO2,1,5,2
India,Nagaland,Kohima,"PWD Junction, Kohima - NPCB","23-06-2026 11:00:00",25.6635413,94.0989878,SO2,39,49,44
India,Odisha,Angul,"Hakimapada, Angul - OSPCB","23-06-2026 11:00:00",20.832874,85.104082,OZONE,21,78,42
India,Odisha,Balasore,"Kalidaspur, Balasore - OSPCB","23-06-2026 11:00:00",21.51161,86.89088,NO2,5,31,13
India,Odisha,Barbil,"Forest Office, Barbil - OSPCB","23-06-2026 11:00:00",22.1166054,85.3945546,PM10,20,147,63
India,Odisha,Barbil,"Forest Office, Barbil - OSPCB","23-06-2026 11:00:00",22.1166054,85.3945546,NO2,4,14,9
India,Odisha,Barbil,"Forest Office, Barbil - OSPCB","23-06-2026 11:00:00",22.1166054,85.3945546,OZONE,7,49,41
India,Odisha,Bhubaneswar,"Patia, Bhubaneswar - OSPCB","23-06-2026 11:00:00",20.34652,85.81630,NO2,4,27,9
India,Odisha,Bhubaneswar,"Patia, Bhubaneswar - OSPCB","23-06-2026 11:00:00",20.34652,85.81630,OZONE,16,56,27
India,Odisha,Bileipada,"Tata Township, Bileipada - OSPCB","23-06-2026 11:00:00",22.06156703,85.47409613,OZONE,14,17,15
India,Rajasthan,Jodhpur,"Digari Kalan, Jodhpur - RSPCB","23-06-2026 11:00:00",26.295810,73.082283,OZONE,18,73,33
India,Rajasthan,Jodhpur,"Samrat Ashok Udhyan, Jodhpur - RSPCB","23-06-2026 11:00:00",26.253384,72.976571,PM2.5,20,50,31
India,Rajasthan,Jodhpur,"Samrat Ashok Udhyan, Jodhpur - RSPCB","23-06-2026 11:00:00",26.253384,72.976571,CO,11,16,12
India,Rajasthan,Khairthal,"New Anaj Mandi, Khairthal - RSPCB","23-06-2026 11:00:00",27.8015617,76.6365217,PM10,44,112,96
India,Rajasthan,Kota,"Dhanmandi, Kota - RSPCB","23-06-2026 11:00:00",25.164090,75.858137,PM2.5,30,72,47
India,Rajasthan,Kota,"Dhanmandi, Kota - RSPCB","23-06-2026 11:00:00",25.164090,75.858137,NO2,24,62,34
India,Rajasthan,Kota,"Dhanmandi, Kota - RSPCB","23-06-2026 11:00:00",25.164090,75.858137,CO,11,46,18
India,Rajasthan,Kota,"Nayapura, Kota - RSPCB","23-06-2026 11:00:00",25.196024,75.855668,NO2,8,70,22
India,Rajasthan,Kota,"Shrinath Puram, Kota - RSPCB","23-06-2026 11:00:00",25.14389,75.821256,NO2,NA,NA,NA
India,Rajasthan,Kota,"Shrinath Puram, Kota - RSPCB","23-06-2026 11:00:00",25.14389,75.821256,NH3,NA,NA,NA
India,Rajasthan,Udaipur,"Ashok Nagar, Udaipur - RSPCB","23-06-2026 11:00:00",24.5886166,73.6321397,PM2.5,46,137,74
India,TamilNadu,Chennai,"Manali Village, Chennai - TNPCB","23-06-2026 11:00:00",13.1662,80.2584,PM2.5,14,33,26
India,TamilNadu,Chennai,"Manali Village, Chennai - TNPCB","23-06-2026 11:00:00",13.1662,80.2584,PM10,22,56,34
India,TamilNadu,Chennai,"Manali Village, Chennai - TNPCB","23-06-2026 11:00:00",13.1662,80.2584,NO2,1,12,5
India,TamilNadu,Chennai,"Manali, Chennai - CPCB","23-06-2026 11:00:00",13.164544,80.26285,NO2,10,10,10
India,TamilNadu,Chennai,"Manali, Chennai - CPCB","23-06-2026 11:00:00",13.164544,80.26285,NH3,6,7,6
India,TamilNadu,Chennai,"Manali, Chennai - CPCB","23-06-2026 11:00:00",13.164544,80.26285,SO2,4,6,4
India,TamilNadu,Chennai,"Perungudi, Chennai - TNPCB","23-06-2026 11:00:00",12.9533,80.2357,OZONE,1,4,1
India,Uttar_Pradesh,Prayagraj,"Jhunsi, Prayagraj - UPPCB","23-06-2026 11:00:00",25.425602,81.917152,SO2,10,44,22
India,Uttar_Pradesh,Prayagraj,"Nagar Nigam, Prayagraj - UPPCB","23-06-2026 11:00:00","25.44919916 ","81.82735986 ",PM10,25,86,49
India,Uttar_Pradesh,Prayagraj,"Nagar Nigam, Prayagraj - UPPCB","23-06-2026 11:00:00","25.44919916 ","81.82735986 ",NO2,5,5,5
India,Uttar_Pradesh,Prayagraj,"Nagar Nigam, Prayagraj - UPPCB","23-06-2026 11:00:00","25.44919916 ","81.82735986 ",CO,9,30,12
India,Uttar_Pradesh,Raebareli," Indira Nagar, Raebareli - NTPC Unchahar","23-06-2026 11:00:00",26.207781,81.245571,PM10,NA,NA,NA
India,Uttar_Pradesh,Raebareli," Indira Nagar, Raebareli - NTPC Unchahar","23-06-2026 11:00:00",26.207781,81.245571,SO2,11,14,12
India,Uttar_Pradesh,Varanasi,"Ardhali Bazar, Varanasi - UPPCB","23-06-2026 11:00:00",25.3505986,82.9083074,NO2,39,43,40
India,Uttar_Pradesh,Varanasi,"Bhelupur, Varanasi - UPPCB","23-06-2026 11:00:00",25.301778,82.996789,PM10,52,135,89
India,Uttar_Pradesh,Varanasi,"Bhelupur, Varanasi - UPPCB","23-06-2026 11:00:00",25.301778,82.996789,NO2,8,8,8
India,Uttar_Pradesh,Varanasi,"IESD Banaras Hindu University, Varanasi - UPPCB","23-06-2026 11:00:00",25.262326,82.995408,PM2.5,15,45,24
India,Uttar_Pradesh,Varanasi,"IESD Banaras Hindu University, Varanasi - UPPCB","23-06-2026 11:00:00",25.262326,82.995408,NH3,1,11,2
India,Uttar_Pradesh,Varanasi,"IESD Banaras Hindu University, Varanasi - UPPCB","23-06-2026 11:00:00",25.262326,82.995408,OZONE,1,10,2
India,Uttar_Pradesh,Varanasi,"Maldahiya, Varanasi - UPPCB","23-06-2026 11:00:00",25.32393,82.99687,SO2,29,30,30
India,Uttar_Pradesh,Vrindavan,"Omex Eternity, Vrindavan - UPPCB","23-06-2026 11:00:00",27.5714090,77.6557570,PM2.5,13,70,26
India,Uttar_Pradesh,Vrindavan,"Omex Eternity, Vrindavan - UPPCB","23-06-2026 11:00:00",27.5714090,77.6557570,SO2,17,39,25
India,Uttarakhand,Dehradun,"Doon University, Dehradun - UKPCB","23-06-2026 11:00:00",30.269444,78.044167,PM2.5,37,80,59
India,Uttar_Pradesh,Ghaziabad,"Sanjay Nagar, Ghaziabad - UPPCB","23-06-2026 11:00:00",28.685382,77.453839,NH3,5,43,9
India,Uttar_Pradesh,Ghaziabad,"Vasundhara, Ghaziabad - UPPCB","23-06-2026 11:00:00",28.6603346,77.3572563,SO2,1,101,23
India,Uttar_Pradesh,Gorakhpur,"Madan Mohan Malaviya University of Technology, Gorakhpur - UPPCB","23-06-2026 11:00:00",26.730136,83.433859,PM10,4,91,49
India,Uttar_Pradesh,Gorakhpur,"Madan Mohan Malaviya University of Technology, Gorakhpur - UPPCB","23-06-2026 11:00:00",26.730136,83.433859,NO2,10,12,11
India,Uttar_Pradesh,Gorakhpur,"Madan Mohan Malaviya University of Technology, Gorakhpur - UPPCB","23-06-2026 11:00:00",26.730136,83.433859,SO2,39,42,41
India,Uttar_Pradesh,Gorakhpur,"Madan Mohan Malaviya University of Technology, Gorakhpur - UPPCB","23-06-2026 11:00:00",26.730136,83.433859,CO,5,6,6
India,Uttar_Pradesh,"Greater Noida","Knowledge Park - III, Greater Noida - UPPCB","23-06-2026 11:00:00",28.47272,77.482000,PM2.5,27,219,106
India,Uttar_Pradesh,"Greater Noida","Knowledge Park - III, Greater Noida - UPPCB","23-06-2026 11:00:00",28.47272,77.482000,NH3,7,11,8
India,Uttar_Pradesh,"Greater Noida","Knowledge Park - V, Greater Noida - UPPCB","23-06-2026 11:00:00",28.557054,77.453663,CO,4,86,19
India,Uttar_Pradesh,"Greater Noida","Knowledge Park - V, Greater Noida - UPPCB","23-06-2026 11:00:00",28.557054,77.453663,OZONE,2,143,54
India,Uttar_Pradesh,Hapur,"Anand Vihar, Hapur - UPPCB","23-06-2026 11:00:00",28.725645,77.749675,SO2,2,52,19
India,Uttar_Pradesh,Hapur,"Anand Vihar, Hapur - UPPCB","23-06-2026 11:00:00",28.725645,77.749675,CO,12,86,55
India,Uttar_Pradesh,Jhansi,"Shivaji Nagar, Jhansi - UPPCB","23-06-2026 11:00:00",25.4547,78.6039,NH3,4,4,4
India,Uttar_Pradesh,Jhansi,"Shivaji Nagar, Jhansi - UPPCB","23-06-2026 11:00:00",25.4547,78.6039,OZONE,5,15,6
India,Uttar_Pradesh,Kanpur,"FTI Kidwai Nagar, Kanpur - UPPCB","23-06-2026 11:00:00",26.428282,80.327067,SO2,1,90,44
India,Uttar_Pradesh,Kanpur,"NSI Kalyanpur, Kanpur - UPPCB","23-06-2026 11:00:00",26.509954,80.249612,NH3,2,2,2
India,TamilNadu,Chennai,"Royapuram, Chennai - TNPCB","23-06-2026 11:00:00",13.1036,80.2909,NH3,4,4,4
India,TamilNadu,Chennai,"Royapuram, Chennai - TNPCB","23-06-2026 11:00:00",13.1036,80.2909,CO,48,57,52
India,TamilNadu,Chennai,"Velachery Res. Area, Chennai - CPCB","23-06-2026 11:00:00",13.0052189,80.2398125,PM10,48,90,73
India,TamilNadu,Coimbatore,"PSG College of Arts and Science, Coimbatore - TNPCB","23-06-2026 11:00:00",11.0328,77.0349,SO2,NA,NA,NA
India,TamilNadu,Coimbatore,"SIDCO Kurichi, Coimbatore - TNPCB","23-06-2026 11:00:00",10.942451,76.978996,PM2.5,1,27,16
India,TamilNadu,Coimbatore,"SIDCO Kurichi, Coimbatore - TNPCB","23-06-2026 11:00:00",10.942451,76.978996,NO2,22,23,23
India,TamilNadu,Coimbatore,"SIDCO Kurichi, Coimbatore - TNPCB","23-06-2026 11:00:00",10.942451,76.978996,CO,14,17,15
India,TamilNadu,Gummidipoondi,"Anthoni Pillai Nagar, Gummidipoondi - TNPCB","23-06-2026 11:00:00",13.4127,80.1081,SO2,2,110,29
India,TamilNadu,Madurai,"Uchapatti, Madurai - TNPCB","23-06-2026 11:00:00",9.865935,78.022669,NH3,9,9,9
India,TamilNadu,Thoothukudi,"Meelavittan, Thoothukudi - TNPCB","23-06-2026 11:00:00","8.816428 ",78.099039,CO,22,31,25
India,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB","23-06-2026 11:00:00",17.460103,78.334361,PM10,2,25,14
India,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB","23-06-2026 11:00:00",17.460103,78.334361,NO2,3,35,19
India,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB","23-06-2026 11:00:00",17.460103,78.334361,SO2,1,12,7
India,Telangana,Hyderabad,"ECIL Kapra, Hyderabad - TSPCB","23-06-2026 11:00:00",17.470431,78.566959,PM2.5,NA,NA,NA
India,Uttar_Pradesh,Kanpur,"NSI Kalyanpur, Kanpur - UPPCB","23-06-2026 11:00:00",26.509954,80.249612,OZONE,16,19,18
India,Uttar_Pradesh,Kanpur,"Nehru Nagar, Kanpur - UPPCB","23-06-2026 11:00:00",26.4703136,80.3229863,NO2,40,46,43
India,Uttar_Pradesh,Kanpur,"Nehru Nagar, Kanpur - UPPCB","23-06-2026 11:00:00",26.4703136,80.3229863,SO2,10,13,12
India,Uttar_Pradesh,Lucknow,"B R Ambedkar University, Lucknow - UPPCB","23-06-2026 11:00:00",26.766433,80.927299,PM2.5,41,94,69
India,Uttar_Pradesh,Lucknow,"B R Ambedkar University, Lucknow - UPPCB","23-06-2026 11:00:00",26.766433,80.927299,NO2,11,12,12
India,Uttar_Pradesh,Lucknow,"B R Ambedkar University, Lucknow - UPPCB","23-06-2026 11:00:00",26.766433,80.927299,NH3,3,4,3
India,Uttar_Pradesh,Lucknow,"Gomti Nagar, Lucknow - UPPCB","23-06-2026 11:00:00",26.868120,81.005119,NO2,10,12,11
India,Uttar_Pradesh,Lucknow,"Kendriya Vidyalaya, Lucknow - CPCB","23-06-2026 11:00:00",26.906111,80.948222,PM10,109,199,131
India,Uttar_Pradesh,Lucknow,"Kendriya Vidyalaya, Lucknow - CPCB","23-06-2026 11:00:00",26.906111,80.948222,CO,24,93,45
India,Uttar_Pradesh,Lucknow,"Kendriya Vidyalaya, Lucknow - CPCB","23-06-2026 11:00:00",26.906111,80.948222,OZONE,41,79,50
India,Uttar_Pradesh,Lucknow,"Kukrail Picnic Spot-1, Lucknow - UPPCB","23-06-2026 11:00:00",26.90723,80.98579,PM10,91,141,112
India,Uttar_Pradesh,Lucknow,"Kukrail Picnic Spot-1, Lucknow - UPPCB","23-06-2026 11:00:00",26.90723,80.98579,SO2,5,9,6
India,Uttar_Pradesh,Lucknow,"Kukrail Picnic Spot-1, Lucknow - UPPCB","23-06-2026 11:00:00",26.90723,80.98579,CO,12,20,13
India,Uttar_Pradesh,Lucknow,"Talkatora District Industries Center, Lucknow - CPCB","23-06-2026 11:00:00",26.83399722,80.8917361,PM10,84,130,105
India,Uttar_Pradesh,Lucknow,"Talkatora District Industries Center, Lucknow - CPCB","23-06-2026 11:00:00",26.83399722,80.8917361,CO,16,88,41
India,Uttar_Pradesh,Agra,"Shastripuram, Agra - UPPCB","23-06-2026 11:00:00",27.19862,77.92066,OZONE,11,47,29
India,Uttar_Pradesh,Bareilly,"Civil Lines, Bareilly - UPPCB","23-06-2026 11:00:00",28.359581,79.414455,PM2.5,34,97,53
India,Uttar_Pradesh,Bareilly,"Rajendra Nagar, Bareilly - UPPCB","23-06-2026 11:00:00",28.38910936,79.42963708,PM10,57,141,81
India,Uttar_Pradesh,Bareilly,"Rajendra Nagar, Bareilly - UPPCB","23-06-2026 11:00:00",28.38910936,79.42963708,NO2,9,10,9
India,Uttar_Pradesh,Bulandshahr,"Yamunapuram, Bulandshahr - UPPCB","23-06-2026 11:00:00",28.406963,77.849831,NH3,7,11,8
India,Uttar_Pradesh,Bulandshahr,"Yamunapuram, Bulandshahr - UPPCB","23-06-2026 11:00:00",28.406963,77.849831,SO2,13,36,22
India,Uttar_Pradesh,Bulandshahr,"Yamunapuram, Bulandshahr - UPPCB","23-06-2026 11:00:00",28.406963,77.849831,OZONE,7,60,24
India,Uttar_Pradesh,Firozabad,"Vibhab Nagar, Firozabad - UPPCB","23-06-2026 11:00:00",27.1594,78.3953,CO,10,13,12
India,Uttar_Pradesh,Ghaziabad,"Govindpuram, Ghaziabad - UPPCB","23-06-2026 11:00:00","28.694528 ","77.494705 ",SO2,9,87,33
India,Uttar_Pradesh,Ghaziabad,"Govindpuram, Ghaziabad - UPPCB","23-06-2026 11:00:00","28.694528 ","77.494705 ",OZONE,10,198,86
India,Uttar_Pradesh,Ghaziabad,"Indirapuram, Ghaziabad - UPPCB","23-06-2026 11:00:00",28.646233,77.358075,NO2,5,31,18
India,Uttar_Pradesh,Ghaziabad,"Loni, Ghaziabad - UPPCB","23-06-2026 11:00:00",28.757294,77.278792,PM2.5,20,309,132
India,Uttar_Pradesh,Ghaziabad,"Sanjay Nagar, Ghaziabad - UPPCB","23-06-2026 11:00:00",28.685382,77.453839,PM10,112,435,180
India,Telangana,Hyderabad,"IDA Pashamylaram, Hyderabad - TSPCB","23-06-2026 11:00:00",17.5316895,78.218939,SO2,3,19,8
India,Telangana,Hyderabad,"IITH Kandi, Hyderabad - TSPCB","23-06-2026 11:00:00",17.585705,78.126199,PM10,69,72,70
India,Telangana,Hyderabad,"IITH Kandi, Hyderabad - TSPCB","23-06-2026 11:00:00",17.585705,78.126199,NH3,4,7,4
India,Telangana,Hyderabad,"Kokapet, Hyderabad - TSPCB","23-06-2026 11:00:00",17.393559,78.339194,PM2.5,35,63,46
India,Telangana,Hyderabad,"Kokapet, Hyderabad - TSPCB","23-06-2026 11:00:00",17.393559,78.339194,NO2,10,15,13
India,Telangana,Hyderabad,"Kokapet, Hyderabad - TSPCB","23-06-2026 11:00:00",17.393559,78.339194,CO,15,36,17
India,Telangana,Hyderabad,"Kokapet, Hyderabad - TSPCB","23-06-2026 11:00:00",17.393559,78.339194,OZONE,15,32,17
India,Telangana,Hyderabad,"Nacharam_TSIIC IALA, Hyderabad - TSPCB","23-06-2026 11:00:00",17.429398,78.569354,PM10,73,92,79
